NFR19,Source,Activity,Profile_ID,SNAP,GNFR
3D21,Pig - Fattening Pig 20 to 80 kg - Digestate Indirect Deposition,Spreading,AGRI_SPR_PIG,10,L_AgriOther
3D21,Pig - Fattening Pig < 20 kg - Digestate Indirect Deposition,Spreading,AGRI_SPR_PIG,10,L_AgriOther
3D21,Pig - Fattening Pig > 80 kg - Digestate Indirect Deposition,Spreading,AGRI_SPR_PIG,10,L_AgriOther
3D21,Pig - Gilt - Digestate Indirect Deposition,Spreading,AGRI_SPR_PIG,10,L_AgriOther
3D21,Pig - Sow - Digestate Indirect Deposition,Spreading,AGRI_SPR_PIG,10,L_AgriOther
3D21,Poultry - Other Poultry - Digestate Indirect Deposition,Spreading,AGRI_SPR_POU,10,L_AgriOther
3D22,Arable - Indirect Leach,Ammonium Nitrate Application,AGRI_SPR_FER,10,L_AgriOther
3D22,Arable - Indirect Leach,Ammonium Sulphate and Diammonium Phosphate Application,AGRI_SPR_FER,10,L_AgriOther
3D22,Arable - Indirect Leach,Calcium Ammonium Nitrate Application,AGRI_SPR_FER,10,L_AgriOther
3D22,Arable - Indirect Leach,No Nitrogen Fertiliser Applied,AGRI_SPR_FER,10,L_AgriOther
3D22,Arable - Indirect Leach,Other Nitrogen Including Compounds Application,AGRI_SPR_FER,10,L_AgriOther
3D22,Arable - Indirect Leach,Urea Application,AGRI_SPR_FER,10,L_AgriOther
3D22,Arable - Indirect Leach,Urea Ammonium Nitrate Application,AGRI_SPR_FER,10,L_AgriOther
3D22,Arable - Residue Indirect Leach,Ammonium Nitrate Application,AGRI_SPR_FER,10,L_AgriOther
3D22,Arable - Residue Indirect Leach,Ammonium Sulphate and Diammonium Phosphate Application,AGRI_SPR_FER,10,L_AgriOther
3D22,Arable - Residue Indirect Leach,Calcium Ammonium Nitrate Application,AGRI_SPR_FER,10,L_AgriOther
3D22,Arable - Residue Indirect Leach,No Nitrogen Fertiliser Applied,AGRI_SPR_FER,10,L_AgriOther
3D22,Arable - Residue Indirect Leach,Other Nitrogen Including Compounds Application,AGRI_SPR_FER,10,L_AgriOther
3D22,Arable - Residue Indirect Leach,Urea Application,AGRI_SPR_FER,10,L_AgriOther
3D22,Arable - Residue Indirect Leach,Urea Ammonium Nitrate Application,AGRI_SPR_FER,10,L_AgriOther
3D22,Grass - Indirect Leach,Ammonium Nitrate Application,AGRI_SPR_FER,10,L_AgriOther
3D22,Grass - Indirect Leach,Ammonium Sulphate and Diammonium Phosphate Application,AGRI_SPR_FER,10,L_AgriOther
3D22,Grass - Indirect Leach,Calcium Ammonium Nitrate Application,AGRI_SPR_FER,10,L_AgriOther
3D22,Grass - Indirect Leach,No Nitrogen Fertiliser Applied,AGRI_SPR_FER,10,L_AgriOther
3D22,Grass - Indirect Leach,Other Nitrogen Including Compounds Application,AGRI_SPR_FER,10,L_AgriOther
3D22,Grass - Indirect Leach,Urea Application,AGRI_SPR_FER,10,L_AgriOther
3D22,Grass - Indirect Leach,Urea Ammonium Nitrate Application,AGRI_SPR_FER,10,L_AgriOther
3D22,Grass - Residue Indirect Leach,Ammonium Nitrate Application,AGRI_SPR_FER,10,L_AgriOther
3D22,Grass - Residue Indirect Leach,Ammonium Sulphate and Diammonium Phosphate Application,AGRI_SPR_FER,10,L_AgriOther
3D22,Grass - Residue Indirect Leach,Calcium Ammonium Nitrate Application,AGRI_SPR_FER,10,L_AgriOther
3D22,Grass - Residue Indirect Leach,No Nitrogen Fertiliser Applied,AGRI_SPR_FER,10,L_AgriOther
3D22,Grass - Residue Indirect Leach,Other Nitrogen Including Compounds Application,AGRI_SPR_FER,10,L_AgriOther
3D22,Grass - Residue Indirect Leach,Urea Application,AGRI_SPR_FER,10,L_AgriOther
3D22,Grass - Residue Indirect Leach,Urea Ammonium Nitrate Application,AGRI_SPR_FER,10,L_AgriOther
3D22,Poultry - Breeding Flock - Indirect Leach,Grazing,AGRI_GRZ_POU,10,L_AgriOther
3D22,Poultry - Breeding Flock - Indirect Leach,Spreading,AGRI_SPR_POU,10,L_AgriOther
3D22,Poultry - Ducks - Indirect Leach,Grazing,AGRI_GRZ_POU,10,L_AgriOther
3D22,Poultry - Ducks - Indirect Leach,Spreading,AGRI_SPR_POU,10,L_AgriOther
3D22,Poultry - Geese - Indirect Leach,Grazing,AGRI_GRZ_POU,10,L_AgriOther
3D22,Poultry - Geese - Indirect Leach,Spreading,AGRI_SPR_POU,10,L_AgriOther
3D22,Poultry - Growing Pullets - Indirect Leach,Grazing,AGRI_GRZ_POU,10,L_AgriOther
3D22,Poultry - Growing Pullets - Indirect Leach,Spreading,AGRI_SPR_POU,10,L_AgriOther
3D22,Cropland management,Mineralisation - indirect leach,AGRI_SPR_FER,10,L_AgriOther
3D22,Compost - Indirect Leach,Spreading,AGRI_SPR_NMD,10,L_AgriOther
3D22,Pig - Boar - Indirect Leach,Spreading,AGRI_SPR_PIG,10,L_AgriOther
3D22,Poultry - Broilers - Indirect Leach,Spreading,AGRI_SPR_POU,10,L_AgriOther
3D22,Dairy - Dairy Cows - Indirect Leach,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3D22,Sheep - Ewe - Indirect Leach,Spreading,AGRI_SPR_OTH,10,L_AgriOther
3D22,Pig - Fattening Pig 20 to 80 kg - Indirect Leach,Spreading,AGRI_SPR_PIG,10,L_AgriOther
3D22,Pig - Fattening Pig < 20 kg - Indirect Leach,Spreading,AGRI_SPR_PIG,10,L_AgriOther
3D22,Pig - Fattening Pig > 80 kg - Indirect Leach,Spreading,AGRI_SPR_PIG,10,L_AgriOther
3D22,Pig - Gilt - Indirect Leach,Spreading,AGRI_SPR_PIG,10,L_AgriOther
3D22,Sheep - Lamb - Indirect Leach,Spreading,AGRI_SPR_OTH,10,L_AgriOther
3D22,Poultry - Laying Hens - Indirect Leach,Spreading,AGRI_SPR_POU,10,L_AgriOther
3D22,Poultry - Other - Indirect Leach,Spreading,AGRI_SPR_POU,10,L_AgriOther
3D22,Sheep - Ram - Indirect Leach,Spreading,AGRI_SPR_OTH,10,L_AgriOther
3D22,Pig - Sow - Indirect Leach,Spreading,AGRI_SPR_PIG,10,L_AgriOther
3D22,Poultry - Turkeys - Indirect Leach,Spreading,AGRI_SPR_POU,10,L_AgriOther
3D22,Other cattle - Beef females for slaughter - Indirect Leach,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3D22,Other cattle - Bulls for breeding - Indirect Leach,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3D22,Other cattle - Cereal fed bull - Indirect Leach,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3D22,Other cattle - Cows - Indirect Leach,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3D22,Other cattle - Dairy Calves Female - Indirect Leach,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3D22,Other cattle - Dairy Replacements Female - Indirect Leach,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3D22,Other cattle - Dairy In Calf Heifers - Indirect Leach,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3D22,Other cattle - Heifers for breeding - Indirect Leach,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3D22,Other cattle - Steers - Indirect Leach,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3D22,Other cattle - Beef females for slaughter - Digestate Indirect Leach,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3D22,Poultry - Broilers - Digestate Indirect Leach,Spreading,AGRI_SPR_POU,10,L_AgriOther
3D22,Other cattle - Bulls for breeding - Digestate Indirect Leach,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3D22,Other cattle - Cereal fed bull - Digestate Indirect Leach,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3D22,Other cattle - Cows - Digestate Indirect Leach,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3D22,Other cattle - Dairy Calves Female - Digestate Indirect Leach,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3D22,Other cattle - Dairy Replacements Female - Digestate Indirect Leach,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3D22,Other cattle - Dairy In Calf Heifers - Digestate Indirect Leach,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3D22,Dairy - Dairy Cows - Digestate Indirect Leach,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3D22,Deer - Indirect Leach,Grazing,AGRI_GRZ_MLI,10,L_AgriOther
3D22,Deer - Indirect Leach,Spreading,AGRI_SPR_OTH,10,L_AgriOther
3D22,Crop Digestates - Indirect Leach,Spreading,AGRI_SPR_NMD,10,L_AgriOther
3D22,Food Digestates - Indirect Leach,Spreading,AGRI_SPR_NMD,10,L_AgriOther
3D22,Other organic residue Digestates - Indirect Leach,Spreading,AGRI_SPR_NMD,10,L_AgriOther
3D22,Goats - Indirect Leach,Spreading,AGRI_SPR_OTH,10,L_AgriOther
3D22,Other cattle - Heifers for breeding - Digestate Indirect Leach,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3D22,Poultry - Laying Hens - Digestate Indirect Leach,Spreading,AGRI_SPR_POU,10,L_AgriOther
3D22,Poultry - Other - Digestate Indirect Leach,Spreading,AGRI_SPR_POU,10,L_AgriOther
3D22,Other cattle - Steers - Digestate Indirect Leach,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3D22,Poultry - Turkeys - Digestate Indirect Leach,Spreading,AGRI_SPR_POU,10,L_AgriOther
3D22,Poultry - Breeding Flock - Digestate Indirect Leach,Spreading,AGRI_SPR_POU,10,L_AgriOther
3D22,Poultry - Ducks - Digestate Indirect Leach,Spreading,AGRI_SPR_POU,10,L_AgriOther
3D22,Poultry - Geese - Digestate Indirect Leach,Spreading,AGRI_SPR_POU,10,L_AgriOther
3D22,Poultry - Growing Pullets - Digestate Indirect Leach,Spreading,AGRI_SPR_POU,10,L_AgriOther
3D22,Sewage Sludge Cake - Indirect Leach,Spreading,AGRI_SPR_BIO,10,L_AgriOther
3D22,Sewage Sludge Liquid - Indirect Leach,Spreading,AGRI_SPR_BIO,10,L_AgriOther
3D22,Pig - Boar - Indirect Leach,Grazing,AGRI_GRZ_PIG,10,L_AgriOther
3D22,Poultry - Broilers - Indirect Leach,Grazing,AGRI_GRZ_POU,10,L_AgriOther
3D22,Dairy - Dairy Cows - Indirect Leach,Grazing,AGRI_GRZ_CAT,10,L_AgriOther
3D22,Sheep - Ewe - Indirect Leach,Grazing,AGRI_GRZ_SHP,10,L_AgriOther
3D22,Pig - Fattening Pig 20 to 80 kg - Indirect Leach,Grazing,AGRI_GRZ_PIG,10,L_AgriOther
3D22,Pig - Fattening Pig < 20 kg - Indirect Leach,Grazing,AGRI_GRZ_PIG,10,L_AgriOther
3D22,Pig - Fattening Pig > 80 kg - Indirect Leach,Grazing,AGRI_GRZ_PIG,10,L_AgriOther
3D22,Pig - Gilt - Indirect Leach,Grazing,AGRI_GRZ_PIG,10,L_AgriOther
3D22,Sheep - Lamb - Indirect Leach,Grazing,AGRI_GRZ_SHP,10,L_AgriOther
3D22,Poultry - Laying Hens - Indirect Leach,Grazing,AGRI_GRZ_POU,10,L_AgriOther
3D22,Poultry - Other - Indirect Leach,Grazing,AGRI_GRZ_POU,10,L_AgriOther
3D22,Sheep - Ram - Indirect Leach,Grazing,AGRI_GRZ_SHP,10,L_AgriOther
3D22,Pig - Sow - Indirect Leach,Grazing,AGRI_GRZ_PIG,10,L_AgriOther
3D22,Poultry - Turkeys - Indirect Leach,Grazing,AGRI_GRZ_POU,10,L_AgriOther
3D22,Other cattle - Beef females for slaughter - Indirect Leach,Grazing,AGRI_GRZ_CAT,10,L_AgriOther
3D22,Other cattle - Bulls for breeding - Indirect Leach,Grazing,AGRI_GRZ_CAT,10,L_AgriOther
3D22,Other cattle - Cereal fed bull - Indirect Leach,Grazing,AGRI_GRZ_CAT,10,L_AgriOther
3D22,Other cattle - Cows - Indirect Leach,Grazing,AGRI_GRZ_CAT,10,L_AgriOther
3D22,Other cattle - Dairy Calves Female - Indirect Leach,Grazing,AGRI_GRZ_CAT,10,L_AgriOther
3D22,Other cattle - Dairy Replacements Female - Indirect Leach,Grazing,AGRI_GRZ_CAT,10,L_AgriOther
3D22,Other cattle - Dairy In Calf Heifers - Indirect Leach,Grazing,AGRI_GRZ_CAT,10,L_AgriOther
3D22,Other cattle - Heifers for breeding - Indirect Leach,Grazing,AGRI_GRZ_CAT,10,L_AgriOther
3D22,Other cattle - Steers - Indirect Leach,Grazing,AGRI_GRZ_CAT,10,L_AgriOther
3D22,Goats - Indirect Leach,Grazing,AGRI_GRZ_MLI,10,L_AgriOther
3D22,Agricultural Horses - Indirect Leach,Grazing,AGRI_GRZ_MLI,10,L_AgriOther
3D22,Agricultural Horses - Indirect Leach,Spreading,AGRI_SPR_OTH,10,L_AgriOther
3D22,Domestic Horses - Indirect Leach,Grazing,AGRI_GRZ_MLI,10,L_AgriOther
3D22,Domestic Horses - Indirect Leach,Spreading,AGRI_SPR_OTH,10,L_AgriOther
3D22,Professional Horses - Indirect Leach,Grazing,AGRI_GRZ_MLI,10,L_AgriOther
3D22,Professional Horses - Indirect Leach,Spreading,AGRI_SPR_OTH,10,L_AgriOther
3D22,Pig - Boar - Digestate Indirect Leach,Spreading,AGRI_SPR_PIG,10,L_AgriOther
3D22,Pig - Fattening Pig 20 to 80 kg - Digestate Indirect Leach,Spreading,AGRI_SPR_PIG,10,L_AgriOther
3D22,Pig - Fattening Pig < 20 kg - Digestate Indirect Leach,Spreading,AGRI_SPR_PIG,10,L_AgriOther
3D22,Pig - Fattening Pig > 80 kg - Digestate Indirect Leach,Spreading,AGRI_SPR_PIG,10,L_AgriOther
3D22,Pig - Gilt - Digestate Indirect Leach,Spreading,AGRI_SPR_PIG,10,L_AgriOther
3D22,Pig - Sow - Digestate Indirect Leach,Spreading,AGRI_SPR_PIG,10,L_AgriOther
3D22,Poultry - Other Poultry - Digestate Indirect Leach,Spreading,AGRI_SPR_POU,10,L_AgriOther
3Da1,Fertiliser Application,Inorganic N applied to soil,AGRI_SPR_FER,10,L_AgriOther
3Da1,Arable,Ammonium Nitrate Application,AGRI_SPR_FER,10,L_AgriOther
3Da1,Arable,Ammonium Sulphate and Diammonium Phosphate Application,AGRI_SPR_FER,10,L_AgriOther
3Da1,Arable,Calcium Ammonium Nitrate Application,AGRI_SPR_FER,10,L_AgriOther
3Da1,Arable,No Nitrogen Fertiliser Applied,AGRI_SPR_FER,10,L_AgriOther
3Da1,Arable,Other Nitrogen Including Compounds Application,AGRI_SPR_FER,10,L_AgriOther
3Da1,Arable,Urea Application,AGRI_SPR_FER,10,L_AgriOther
3Da1,Arable,Urea Ammonium Nitrate Application,AGRI_SPR_FER,10,L_AgriOther
3Da1,Grass,Ammonium Nitrate Application,AGRI_SPR_FER,10,L_AgriOther
3Da1,Grass,Ammonium Sulphate and Diammonium Phosphate Application,AGRI_SPR_FER,10,L_AgriOther
3Da1,Grass,Calcium Ammonium Nitrate Application,AGRI_SPR_FER,10,L_AgriOther
3Da1,Grass,No Nitrogen Fertiliser Applied,AGRI_SPR_FER,10,L_AgriOther
3Da1,Grass,Other Nitrogen Including Compounds Application,AGRI_SPR_FER,10,L_AgriOther
3Da1,Grass,Urea Application,AGRI_SPR_FER,10,L_AgriOther
3Da1,Grass,Urea Ammonium Nitrate Application,AGRI_SPR_FER,10,L_AgriOther
3Da2a,FAM - direct,Poultry - Broilers,AGRI_SPR_POU,10,L_AgriOther
3Da2a,FAM - direct,Dairy - Dairy Cows,AGRI_SPR_CAT,10,L_AgriOther
3Da2a,FAM - direct,Poultry - Laying Hens,AGRI_SPR_POU,10,L_AgriOther
3Da2a,FAM - direct,Poultry - Other,AGRI_SPR_POU,10,L_AgriOther
3Da2a,FAM - direct,Poultry - Turkeys,AGRI_SPR_POU,10,L_AgriOther
3Da2a,FAM - direct,Agricultural Horses,AGRI_SPR_OTH,10,L_AgriOther
3Da2a,FAM - direct,Other cattle,AGRI_SPR_CAT,10,L_AgriOther
3Da2a,FAM - direct,Pigs,AGRI_SPR_PIG,10,L_AgriOther
3Da2a,FAM - direct,Sheep,AGRI_SPR_OTH,10,L_AgriOther
3Da2a,FAM - direct,Deer,AGRI_SPR_OTH,10,L_AgriOther
3Da2a,FAM - direct,Goats,AGRI_SPR_OTH,10,L_AgriOther
3Da2a,Spread Manure,Pig - Boar,AGRI_SPR_PIG,10,L_AgriOther
3Da2a,Spread Manure,Poultry - Broilers,AGRI_SPR_POU,10,L_AgriOther
3Da2a,Spread Manure,Dairy - Dairy Cows,AGRI_SPR_CAT,10,L_AgriOther
3Da2a,Spread Manure,Poultry - Ducks,AGRI_SPR_POU,10,L_AgriOther
3Da2a,Spread Manure,Sheep - Ewe,AGRI_SPR_OTH,10,L_AgriOther
3Da2a,Spread Manure,Pig - Fattening Pig 20 to 80 kg,AGRI_SPR_PIG,10,L_AgriOther
3Da2a,Spread Manure,Pig - Fattening Pig < 20 kg,AGRI_SPR_PIG,10,L_AgriOther
3Da2a,Spread Manure,Pig - Fattening Pig > 80 kg,AGRI_SPR_PIG,10,L_AgriOther
3Da2a,Spread Manure,Poultry - Geese,AGRI_SPR_POU,10,L_AgriOther
3Da2a,Spread Manure,Pig - Gilt,AGRI_SPR_PIG,10,L_AgriOther
3Da2a,Spread Manure,Poultry - Growing Pullets,AGRI_SPR_POU,10,L_AgriOther
3Da2a,Spread Manure,Sheep - Lamb,AGRI_SPR_OTH,10,L_AgriOther
3Da2a,Spread Manure,Poultry - Laying Hens,AGRI_SPR_POU,10,L_AgriOther
3Da2a,Spread Manure,Poultry - Other,AGRI_SPR_POU,10,L_AgriOther
3Da2a,Spread Manure,Sheep - Ram,AGRI_SPR_OTH,10,L_AgriOther
3Da2a,Spread Manure,Pig - Sow,AGRI_SPR_PIG,10,L_AgriOther
3Da2a,Spread Manure,Poultry - Turkeys,AGRI_SPR_POU,10,L_AgriOther
3Da2a,Spread Manure,Agricultural Horses,AGRI_SPR_OTH,10,L_AgriOther
3Da2a,Spread Manure,Other cattle - Beef females for slaughter,AGRI_SPR_CAT,10,L_AgriOther
3Da2a,Spread Manure,Other cattle - Bulls for breeding,AGRI_SPR_CAT,10,L_AgriOther
3Da2a,Spread Manure,Other cattle - Cereal fed bull,AGRI_SPR_CAT,10,L_AgriOther
3Da2a,Spread Manure,Other cattle - Cows,AGRI_SPR_CAT,10,L_AgriOther
3Da2a,Spread Manure,Other cattle - Dairy Calves Female,AGRI_SPR_CAT,10,L_AgriOther
3Da2a,Spread Manure,Other cattle - Dairy Replacements Female,AGRI_SPR_CAT,10,L_AgriOther
3Da2a,Spread Manure,Other cattle - Dairy In Calf Heifers,AGRI_SPR_CAT,10,L_AgriOther
3Da2a,Spread Manure,Other cattle - Heifers for breeding,AGRI_SPR_CAT,10,L_AgriOther
3Da2a,Spread Manure,Other cattle - Steers,AGRI_SPR_CAT,10,L_AgriOther
3Da2a,Spread Manure,Deer,AGRI_SPR_OTH,10,L_AgriOther
3Da2a,Spread Manure,Goats,AGRI_SPR_OTH,10,L_AgriOther
3Da2a,Spread Manure,Poultry - Breeding Flock,AGRI_SPR_POU,10,L_AgriOther
3Da2a,Poultry - Broilers FAM - Direct,Manure N applied to soil,AGRI_SPR_POU,10,L_AgriOther
3Da2a,Dairy Cows FAM - Direct,Manure N applied to soil,AGRI_SPR_CAT,10,L_AgriOther
3Da2a,Poultry - Laying Hens FAM - Direct,Manure N applied to soil,AGRI_SPR_POU,10,L_AgriOther
3Da2a,Other Cattle FAM - Direct,Manure N applied to soil,AGRI_SPR_CAT,10,L_AgriOther
3Da2a,Poultry - Other FAM - Direct,Manure N applied to soil,AGRI_SPR_POU,10,L_AgriOther
3Da2a,Pigs FAM - Direct,Manure N applied to soil,AGRI_SPR_PIG,10,L_AgriOther
3Da2a,Sheep FAM - Direct,Manure N applied to soil,AGRI_SPR_OTH,10,L_AgriOther
3Da2a,Poultry - Turkeys FAM - Direct,Manure N applied to soil,AGRI_SPR_POU,10,L_AgriOther
3Da2a,Agricultural Horses FAM - direct,Manure N applied to soil,AGRI_SPR_OTH,10,L_AgriOther
3Da2a,Goats FAM - Direct,Manure N applied to soil,AGRI_SPR_OTH,10,L_AgriOther
3Da2a,Deer FAM - Direct,Manure N applied to soil,AGRI_SPR_OTH,10,L_AgriOther
3Da2a,Pig - Boar,Spreading,AGRI_SPR_PIG,10,L_AgriOther
3Da2a,Poultry - Breeding Flock,Spreading,AGRI_SPR_POU,10,L_AgriOther
3Da2a,Poultry - Broilers,Spreading,AGRI_SPR_POU,10,L_AgriOther
3Da2a,Dairy - Dairy Cows,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3Da2a,Poultry - Ducks,Spreading,AGRI_SPR_POU,10,L_AgriOther
3Da2a,Sheep - Ewe,Spreading,AGRI_SPR_OTH,10,L_AgriOther
3Da2a,Pig - Fattening Pig 20 to 80 kg,Spreading,AGRI_SPR_PIG,10,L_AgriOther
3Da2a,Pig - Fattening Pig < 20 kg,Spreading,AGRI_SPR_PIG,10,L_AgriOther
3Da2a,Pig - Fattening Pig > 80 kg,Spreading,AGRI_SPR_PIG,10,L_AgriOther
3Da2a,Poultry - Geese,Spreading,AGRI_SPR_POU,10,L_AgriOther
3Da2a,Pig - Gilt,Spreading,AGRI_SPR_PIG,10,L_AgriOther
3Da2a,Poultry - Growing Pullets,Spreading,AGRI_SPR_POU,10,L_AgriOther
3Da2a,Sheep - Lamb,Spreading,AGRI_SPR_OTH,10,L_AgriOther
3Da2a,Poultry - Laying Hens,Spreading,AGRI_SPR_POU,10,L_AgriOther
3Da2a,Poultry - Other,Spreading,AGRI_SPR_POU,10,L_AgriOther
3Da2a,Sheep - Ram,Spreading,AGRI_SPR_OTH,10,L_AgriOther
3Da2a,Pig - Sow,Spreading,AGRI_SPR_PIG,10,L_AgriOther
3Da2a,Poultry - Turkeys,Spreading,AGRI_SPR_POU,10,L_AgriOther
3Da2a,Other cattle - Beef females for slaughter,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3Da2a,Other cattle - Bulls for breeding,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3Da2a,Other cattle - Cereal fed bull,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3Da2a,Other cattle - Cows,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3Da2a,Other cattle - Dairy Calves Female,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3Da2a,Other cattle - Dairy Replacements Female,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3Da2a,Other cattle - Dairy In Calf Heifers,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3Da2a,Other cattle - Heifers for breeding,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3Da2a,Other cattle - Steers,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3Da2a,Agricultural Horses,Spreading,AGRI_SPR_OTH,10,L_AgriOther
3Da2a,Deer,Spreading,AGRI_SPR_OTH,10,L_AgriOther
3Da2a,Goats,Spreading,AGRI_SPR_OTH,10,L_AgriOther
3Da2b,Sewage Sludge Application - Direct,Sewage sludge N applied to soil,AGRI_SPR_FER,10,L_AgriOther
3Da2b,Sewage Sludge Liquid - TAN,Spreading,AGRI_SPR_BIO,10,L_AgriOther
3Da2b,Sewage Sludge Cake - TAN,Spreading,AGRI_SPR_BIO,10,L_AgriOther
3Da2b,Sewage Sludge Cake - Total N,Spreading,AGRI_SPR_BIO,10,L_AgriOther
3Da2b,Sewage Sludge Liquid - Total N,Spreading,AGRI_SPR_BIO,10,L_AgriOther
3Da2c,Spread Digestate,Poultry - Broilers,AGRI_SPR_POU,10,L_AgriOther
3Da2c,Spread Digestate,Dairy - Dairy Cows,AGRI_SPR_CAT,10,L_AgriOther
3Da2c,Spread Digestate,Poultry - Ducks,AGRI_SPR_POU,10,L_AgriOther
3Da2c,Spread Digestate,Poultry - Geese,AGRI_SPR_POU,10,L_AgriOther
3Da2c,Spread Digestate,Poultry - Growing Pullets,AGRI_SPR_POU,10,L_AgriOther
3Da2c,Spread Digestate,Poultry - Laying Hens,AGRI_SPR_POU,10,L_AgriOther
3Da2c,Spread Digestate,Poultry - Other,AGRI_SPR_POU,10,L_AgriOther
3Da2c,Spread Digestate,Poultry - Turkeys,AGRI_SPR_POU,10,L_AgriOther
3Da2c,Spread Digestate,Other cattle - Beef females for slaughter,AGRI_SPR_CAT,10,L_AgriOther
3Da2c,Spread Digestate,Other cattle - Bulls for breeding,AGRI_SPR_CAT,10,L_AgriOther
3Da2c,Spread Digestate,Other cattle - Cereal fed bull,AGRI_SPR_CAT,10,L_AgriOther
3Da2c,Spread Digestate,Other cattle - Cows,AGRI_SPR_CAT,10,L_AgriOther
3Da2c,Spread Digestate,Other cattle - Dairy Calves Female,AGRI_SPR_CAT,10,L_AgriOther
3Da2c,Spread Digestate,Other cattle - Dairy Replacements Female,AGRI_SPR_CAT,10,L_AgriOther
3Da2c,Spread Digestate,Other cattle - Dairy In Calf Heifers,AGRI_SPR_CAT,10,L_AgriOther
3Da2c,Spread Digestate,Other cattle - Heifers for breeding,AGRI_SPR_CAT,10,L_AgriOther
3Da2c,Spread Digestate,Other cattle - Steers,AGRI_SPR_CAT,10,L_AgriOther
3Da2c,Spread Digestate,Poultry - Breeding Flock,AGRI_SPR_POU,10,L_AgriOther
3Da2c,Compost,Spreading,AGRI_SPR_NMD,10,L_AgriOther
3Da2c,Food Digestates - TAN,Spreading,AGRI_SPR_NMD,10,L_AgriOther
3Da2c,Crop Digestates - TAN,Spreading,AGRI_SPR_NMD,10,L_AgriOther
3Da2c,Other organic residue Digestates - TAN,Spreading,AGRI_SPR_NMD,10,L_AgriOther
3Da2c,Spread Digestate,Pig - Boar,AGRI_SPR_PIG,10,L_AgriOther
3Da2c,Spread Digestate,Pig - Fattening Pig 20 to 80 kg,AGRI_SPR_PIG,10,L_AgriOther
3Da2c,Spread Digestate,Pig - Fattening Pig < 20 kg,AGRI_SPR_PIG,10,L_AgriOther
3Da2c,Spread Digestate,Pig - Fattening Pig > 80 kg,AGRI_SPR_PIG,10,L_AgriOther
3Da2c,Spread Digestate,Pig - Gilt,AGRI_SPR_PIG,10,L_AgriOther
3Da2c,Spread Digestate,Pig - Sow,AGRI_SPR_PIG,10,L_AgriOther
3Da2c,Other cattle - Beef females for slaughter - Digestate,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3Da2c,Poultry - Broilers - Digestate,Spreading,AGRI_SPR_POU,10,L_AgriOther
3Da2c,Other cattle - Bulls for breeding - Digestate,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3Da2c,Other cattle - Cereal fed bull - Digestate,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3Da2c,Other cattle - Cows - Digestate,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3Da2c,Other cattle - Dairy Calves Female - Digestate,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3Da2c,Other cattle - Dairy Replacements Female - Digestate,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3Da2c,Other cattle - Dairy In Calf Heifers - Digestate,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3Da2c,Dairy - Dairy Cows - Digestate,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3Da2c,Crop Digestates - Total N,Spreading,AGRI_SPR_NMD,10,L_AgriOther
3Da2c,Food Digestates - Total N,Spreading,AGRI_SPR_NMD,10,L_AgriOther
3Da2c,Other organic residue Digestates - Total N,Spreading,AGRI_SPR_NMD,10,L_AgriOther
3Da2c,Other cattle - Heifers for breeding - Digestate,Spreading,AGRI_SPR_CAT,10,L_AgriOther
3Da2c,Poultry - Laying Hens - Digestate,Spreading,AGRI_SPR_POU,10,L_AgriOther
3Da2c,Poultry - Other - Digestate,Spreading,AGRI_SPR_POU,10,L_AgriOther
